TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,IS_NULLABLE,COLUMN_DEFAULT
ITST_Test_1,dbo,Splunk_User_EnvActionsCount,ChangeDomainController,30,int,,YES,
ITST_Test_1,dbo,Splunk_User_LoginCount,UserId,1,int,,NO,
ITST_Test_1,dbo,Splunk_User_LoginCount,LoginCount,2,int,,YES,
ITST_Test_1,dbo,Splunk_User_LoginCount,LoginCount30Days,3,int,,YES,
ITST_Test_1,dbo,Splunk_User_Projects,UserId,1,int,,NO,
ITST_Test_1,dbo,Splunk_User_Projects,Projects,2,nvarchar,-1,YES,
ITST_Test_1,dbo,Splunk_User_Projects,HasTeamLabsProjects,3,bit,,YES,
ITST_Test_1,dbo,Splunk_User_Projects,HasProjectsWhichAreNotTeamLabs,4,bit,,YES,
ITST_Test_1,dbo,Splunk_User_TemplateType,UserId,1,int,,NO,
ITST_Test_1,dbo,Splunk_User_TemplateType,TemplateType,2,varchar,13,YES,
ITST_Test_1,dbo,Splunk_UserPaidUntil,Userid,1,int,,NO,
ITST_Test_1,dbo,Splunk_UserPaidUntil,PaymentSource,2,varchar,12,YES,
ITST_Test_1,dbo,Splunk_UserPaidUntil,PaidUntil,3,datetime,,NO,
ITST_Test_1,dbo,Splunk_Users,UserId,1,int,,NO,
ITST_Test_1,dbo,Splunk_Users,User,2,nvarchar,100,NO,
ITST_Test_1,dbo,Splunk_Users,Name,3,nvarchar,129,NO,
ITST_Test_1,dbo,Splunk_Users,FirstName,4,nvarchar,64,NO,
ITST_Test_1,dbo,Splunk_Users,LastName,5,nvarchar,64,NO,
ITST_Test_1,dbo,Splunk_Users,Company,6,nvarchar,100,YES,
ITST_Test_1,dbo,Splunk_Users,JobTitle,7,nvarchar,100,YES,
ITST_Test_1,dbo,Splunk_Users,IsRoot,8,bit,,NO,
ITST_Test_1,dbo,Splunk_Users,IsBlocked,9,bit,,NO,
ITST_Test_1,dbo,Splunk_Users,BlockReason,10,nvarchar,-1,YES,
ITST_Test_1,dbo,Splunk_Users,LastLoginTime,11,datetime,,YES,
ITST_Test_1,dbo,Splunk_Users,IsPro,12,bit,,YES,
ITST_Test_1,dbo,Splunk_Users,IsEntApp,13,bit,,YES,
ITST_Test_1,dbo,Splunk_Users,ProLevel,14,int,,YES,
ITST_Test_1,dbo,Splunk_Users,ActiveSubscription,15,bit,,YES,
ITST_Test_1,dbo,Splunk_Users,PaidUntil,16,int,,YES,
ITST_Test_1,dbo,Splunk_Users,CreateTime,17,datetime,,NO,
ITST_Test_1,dbo,Splunk_Users,PhoneNumber,18,nvarchar,100,YES,
ITST_Test_1,dbo,Splunk_Users,AlwaysOn,19,int,,YES,
ITST_Test_1,dbo,Splunk_Users,IsEmailVerified,20,bit,,NO,
ITST_Test_1,dbo,Splunk_Users,IsPhoneNumberVerified,21,bit,,NO,
ITST_Test_1,dbo,Splunk_Users,IsTrusted,22,bit,,NO,
ITST_Test_1,dbo,Splunk_Users,HasVerifiedCreditCard,23,bit,,NO,
ITST_Test_1,dbo,Splunk_Users,SubscriptionStatus,24,int,,YES,
ITST_Test_1,dbo,Splunk_Users,AppUser,25,int,,YES,
ITST_Test_1,dbo,Splunk_Users,Term,26,varchar,1,NO,
ITST_Test_1,dbo,Splunk_Users,TermInMonths,27,int,,NO,
ITST_Test_1,dbo,Splunk_Users,FirstSessionLength,28,int,,YES,
ITST_Test_1,dbo,Splunk_Users,TotalSessionsLength,29,int,,YES,
ITST_Test_1,dbo,Splunk_Users,TemplateType,30,varchar,13,YES,
ITST_Test_1,dbo,Splunk_Users,LoginCount,31,int,,YES,
ITST_Test_1,dbo,Splunk_Users,LoginCount30Days,32,int,,YES,
ITST_Test_1,dbo,Splunk_Users,ViewActionCount,33,int,,YES,
ITST_Test_1,dbo,Splunk_Users,ViewLast30days,34,int,,YES,
ITST_Test_1,dbo,Splunk_Users,MainUsage,35,nvarchar,100,YES,
ITST_Test_1,dbo,Splunk_Users,NumLicenses,36,int,,YES,
ITST_Test_1,dbo,Splunk_Users,NumPaidLicenses,37,int,,YES,
ITST_Test_1,dbo,Splunk_Users,NumPaidLEnvs,38,int,,YES,
ITST_Test_1,dbo,Splunk_Users,NumSharedCopyLEnvs,39,int,,YES,
ITST_Test_1,dbo,Splunk_Users,NextPaymentDate,40,int,,YES,
ITST_Test_1,dbo,Splunk_Users,RecurringPaymentAmount,41,int,,YES,
ITST_Test_1,dbo,Splunk_Users,CollaboratorsCount,42,int,,YES,
ITST_Test_1,dbo,Splunk_Users,IsCollaborator,43,bit,,YES,
ITST_Test_1,dbo,Splunk_Users,NumEnvsAsCollaborator,44,int,,YES,
ITST_Test_1,dbo,Splunk_Users,ConvertTime,45,int,,YES,
ITST_Test_1,dbo,Splunk_Users,HasProjects,46,bit,,YES,
ITST_Test_1,dbo,Splunk_Users,HasTeamLabsProjects,47,bit,,YES,
ITST_Test_1,dbo,Splunk_Users,HasProjectsWhichAreNotTeamLabs,48,bit,,YES,
ITST_Test_1,dbo,Splunk_Users,Projects,49,nvarchar,-1,YES,
ITST_Test_1,dbo,Splunk_Users,EffectiveInDays,50,int,,YES,
ITST_Test_1,dbo,Splunk_Users,StoragePrivateFolderName,51,nvarchar,100,YES,
ITST_Test_1,dbo,Splunk_Users,NextBillingDate,52,int,,YES,
ITST_Test_1,dbo,Splunk_Users,CountryCode,53,nvarchar,2,YES,
ITST_Test_1,dbo,Splunk_Users,UserExternalToken,54,nvarchar,32,NO,
ITST_Test_1,dbo,Splunk_Users,CloudFoldersPayingProject,55,nvarchar,100,YES,
ITST_Test_1,dbo,Splunk_Users,TrialStartDate,56,datetime,,YES,
ITST_Test_1,dbo,Splunk_Users,EverHadTrial,57,bit,,YES,
ITST_Test_1,dbo,Splunk_Users,TrialStatus,58,varchar,23,NO,
ITST_Test_1,dbo,Splunk_Users,ApiId,59,nvarchar,16,YES,
ITST_Test_1,dbo,Splunk_Users,IsSupportAvailable,60,int,,YES,
ITST_Test_1,dbo,Splunk_Users_BlockReason,UserId,1,int,,NO,
ITST_Test_1,dbo,Splunk_Users_BlockReason,BlockReason,2,nvarchar,-1,YES,
ITST_Test_1,dbo,Splunk_Users_Collaborators,UserId,1,int,,NO,
ITST_Test_1,dbo,Splunk_Users_Collaborators,CollaboratorsCount,2,int,,YES,
ITST_Test_1,dbo,Splunk_Users_Collaborators,IsCollaborator,3,bit,,YES,
ITST_Test_1,dbo,Splunk_Users_Collaborators,NumEnvsAsCollaborator,4,int,,NO,
ITST_Test_1,dbo,Splunk_Users_Support,userId,1,int,,NO,
ITST_Test_1,dbo,Splunk_Users_Support,IsSupportAvailable,2,int,,NO,
ITST_Test_1,dbo,Splunk_UserSessionLength,userid,1,int,,NO,
ITST_Test_1,dbo,Splunk_UserSessionLength,firstsessionlength,2,int,,YES,
ITST_Test_1,dbo,Splunk_UserSessionLength,totalsessionslength,3,int,,YES,
ITST_Test_1,dbo,SplunkMigCompare,UserId,1,int,,NO,
ITST_Test_1,dbo,SplunkMigCompare,User,2,nvarchar,100,NO,
ITST_Test_1,dbo,SplunkMigCompare,AppUser,3,varchar,9,YES,
ITST_Test_1,dbo,SplunkMigCompare,ProLevel,4,varchar,16,YES,
ITST_Test_1,dbo,SplunkMigCompare,PaymentSystem,5,varchar,3,YES,
ITST_Test_1,dbo,SponsoredEnvTokens,Id,1,bigint,,NO,
ITST_Test_1,dbo,SponsoredEnvTokens,EnvId,2,bigint,,NO,
ITST_Test_1,dbo,SponsoredEnvTokens,Token,3,nvarchar,100,NO,
ITST_Test_1,dbo,SponsoredEnvTokens,RowVersion,4,int,,NO,
ITST_Test_1,dbo,SponsoredEnvTokens,CreateTime,5,datetime,,NO,
ITST_Test_1,dbo,SponsoredEnvTokens,LastUpdateTime,6,datetime,,NO,
ITST_Test_1,dbo,SponsoredEnvTokens,AllowMultipleUsages,7,bit,,NO,((0))
ITST_Test_1,dbo,SsoConnectors,Id,1,bigint,,NO,
ITST_Test_1,dbo,SsoConnectors,ContractId,2,bigint,,NO,
ITST_Test_1,dbo,SsoConnectors,Name,3,nvarchar,100,NO,
ITST_Test_1,dbo,SsoConnectors,WorkOSOrganizationId,4,nvarchar,150,NO,
ITST_Test_1,dbo,SsoConnectors,WorkOSConnectionId,5,nvarchar,150,YES,
ITST_Test_1,dbo,SsoConnectors,ValidUntil,6,datetime,,NO,
ITST_Test_1,dbo,SsoConnectors,RowVersion,7,int,,NO,
ITST_Test_1,dbo,SsoConnectors,CreateTime,8,datetime,,NO,
ITST_Test_1,dbo,SsoConnectors,LastUpdateTime,9,datetime,,NO,
ITST_Test_1,dbo,SsoConnectors,LastSynchronizationTime,10,datetime,,YES,
ITST_Test_1,dbo,SsoConnectors_Projects,ProjectId,1,int,,NO,
ITST_Test_1,dbo,SsoConnectors_Projects,SsoConnectorId,2,bigint,,NO,
ITST_Test_1,dbo,Stages,Id,1,bigint,,NO,
ITST_Test_1,dbo,Stages,PipelineId,2,bigint,,NO,
ITST_Test_1,dbo,Stages,Name,3,nvarchar,100,NO,
ITST_Test_1,dbo,Stages,RunOrder,4,int,,NO,
ITST_Test_1,dbo,Stages,IsAutomaticEntrance,5,bit,,NO,
ITST_Test_1,dbo,Stages,IsAutomaticExit,6,bit,,NO,
ITST_Test_1,dbo,Stages,ValidUntil,7,datetime,,NO,
ITST_Test_1,dbo,Stages,RowVersion,8,int,,NO,
ITST_Test_1,dbo,Stages,CreateTime,9,datetime,,NO,
ITST_Test_1,dbo,Stages,LastUpdateTime,10,datetime,,NO,
ITST_Test_1,dbo,StagesInstances,Id,1,bigint,,NO,
ITST_Test_1,dbo,StagesInstances,PipelineInstanceId,2,bigint,,NO,
ITST_Test_1,dbo,StagesInstances,StageId,3,bigint,,NO,
ITST_Test_1,dbo,StagesInstances,StartTime,4,datetime,,YES,
ITST_Test_1,dbo,StagesInstances,EndTime,5,datetime,,YES,
ITST_Test_1,dbo,StagesInstances,PipelineExecutionStatusInt,6,int,,NO,
ITST_Test_1,dbo,StagesInstances,FailureReason,7,int,,YES,
ITST_Test_1,dbo,StagesInstances,ApprovedByUserId,8,int,,YES,
ITST_Test_1,dbo,StagesInstances,RowVersion,9,int,,NO,
ITST_Test_1,dbo,StagesInstances,CreateTime,10,datetime,,NO,
ITST_Test_1,dbo,StagesInstances,LastUpdateTime,11,datetime,,NO,
ITST_Test_1,dbo,StorageSettings,Id,1,bigint,,NO,
ITST_Test_1,dbo,StorageSettings,Name,2,nvarchar,32,NO,
ITST_Test_1,dbo,StorageSettings,TypeInt,3,int,,NO,
ITST_Test_1,dbo,StorageSettings,Storage,4,nvarchar,256,YES,
ITST_Test_1,dbo,StorageSettings,AccountName,5,nvarchar,128,NO,
ITST_Test_1,dbo,StorageSettings,Password,6,nvarchar,128,NO,
ITST_Test_1,dbo,StorageSettings,ValidUntil,7,datetime,,NO,
ITST_Test_1,dbo,StorageSettings,RowVersion,8,int,,NO,
ITST_Test_1,dbo,StorageSettings,CreateTime,9,datetime,,NO,
ITST_Test_1,dbo,StorageSettings,LastUpdateTime,10,datetime,,NO,
ITST_Test_1,dbo,StorageSettingsProjects,Id,1,int,,NO,
ITST_Test_1,dbo,StorageSettingsProjects,StorageSettingId,2,bigint,,NO,
ITST_Test_1,dbo,StorageSettingsProjects,ProjectId,3,int,,NO,
ITST_Test_1,dbo,StorageSettingsProjects,ValidUntil,4,datetime,,NO,
ITST_Test_1,dbo,StorageSettingsProjects,RowVersion,5,int,,NO,
ITST_Test_1,dbo,StorageSettingsProjects,CreateTime,6,datetime,,NO,
ITST_Test_1,dbo,StorageSettingsProjects,LastUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,Students,Id,1,int,,NO,
ITST_Test_1,dbo,Students,CourseId,2,bigint,,NO,
ITST_Test_1,dbo,Students,Email,3,nvarchar,100,NO,
ITST_Test_1,dbo,Students,FirstName,4,nvarchar,64,NO,
ITST_Test_1,dbo,Students,LastName,5,nvarchar,64,NO,
ITST_Test_1,dbo,Students,RowVersion,6,int,,NO,
ITST_Test_1,dbo,Students,CreateTime,7,datetime,,NO,
ITST_Test_1,dbo,Students,LastUpdateTime,8,datetime,,NO,
ITST_Test_1,dbo,Students,LatestCreatedEnvId,9,bigint,,YES,
ITST_Test_1,dbo,Students,CompletedSelfRegistration,10,bit,,NO,((0))
ITST_Test_1,dbo,Students,CourseStageId,11,bigint,,YES,
ITST_Test_1,dbo,Students,FirstLoginTime,12,datetime,,YES,
ITST_Test_1,dbo,Students,Company,13,nvarchar,256,YES,
ITST_Test_1,dbo,Students,JobLevel,14,nvarchar,128,YES,
ITST_Test_1,dbo,Students,Address1,15,nvarchar,50,YES,
ITST_Test_1,dbo,Students,Address2,16,nvarchar,50,YES,
ITST_Test_1,dbo,Students,City,17,nvarchar,50,YES,
ITST_Test_1,dbo,Students,State,18,nvarchar,50,YES,
ITST_Test_1,dbo,Students,ZipCode,19,nvarchar,50,YES,
ITST_Test_1,dbo,Students,Country,20,nvarchar,100,YES,
ITST_Test_1,dbo,Students,Phone,21,nvarchar,35,YES,
ITST_Test_1,dbo,Students,RegCode,22,nvarchar,256,YES,
ITST_Test_1,dbo,Students,IsInvited,23,bit,,YES,
ITST_Test_1,dbo,Students,PropertiesJson,24,nvarchar,-1,YES,
ITST_Test_1,dbo,Students,Preregistered,25,bit,,YES,
ITST_Test_1,dbo,Students,LtiLoginId,26,nvarchar,255,YES,
ITST_Test_1,dbo,Students,LineItemEndpoint,27,nvarchar,255,YES,
ITST_Test_1,dbo,Students,ReportScore,28,bit,,YES,
ITST_Test_1,dbo,SubjectImages,Id,1,bigint,,NO,
ITST_Test_1,dbo,SubjectImages,SubjectTypeInt,2,int,,NO,
ITST_Test_1,dbo,SubjectImages,ImageType,3,nvarchar,32,NO,
ITST_Test_1,dbo,SubjectImages,UploadedFileName,4,nvarchar,256,NO,
ITST_Test_1,dbo,SubjectImages,RowVersion,5,int,,NO,
ITST_Test_1,dbo,SubjectImages,CreateTime,6,datetime,,NO,
ITST_Test_1,dbo,SubjectImages,LastUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,SubjectImages,ImageData,8,varbinary,-1,YES,
ITST_Test_1,dbo,sysdiagrams,name,1,nvarchar,128,NO,
ITST_Test_1,dbo,sysdiagrams,principal_id,2,int,,NO,
ITST_Test_1,dbo,sysdiagrams,diagram_id,3,int,,NO,
ITST_Test_1,dbo,sysdiagrams,version,4,int,,YES,
ITST_Test_1,dbo,sysdiagrams,definition,5,varbinary,-1,YES,
ITST_Test_1,dbo,temp20200507,id,1,varchar,50,YES,
ITST_Test_1,dbo,temp20200507,ActorTag,2,varchar,50,YES,
ITST_Test_1,dbo,temp20200507,ActorName,3,varchar,50,YES,
ITST_Test_1,dbo,temp20200507,ActionName,4,varchar,50,YES,
ITST_Test_1,dbo,TemplateCategories,Id,1,bigint,,NO,
ITST_Test_1,dbo,TemplateCategories,Name,2,nvarchar,16,NO,
ITST_Test_1,dbo,TemplateCategories,SortKey,3,int,,NO,
ITST_Test_1,dbo,TemplateCategories,IsVisible,4,bit,,NO,
ITST_Test_1,dbo,TemplateCategories,IsDeleted,5,bit,,NO,
ITST_Test_1,dbo,TemplateCategories,RowVersion,6,int,,NO,
ITST_Test_1,dbo,TemplateCategories,CreateTime,7,datetime,,NO,
ITST_Test_1,dbo,TemplateCategories,LastUpdateTime,8,datetime,,NO,
ITST_Test_1,dbo,TemplateImages,Id,1,bigint,,NO,
ITST_Test_1,dbo,TemplateImages,Name,2,nvarchar,32,NO,
ITST_Test_1,dbo,TemplateImages,RowVersion,3,int,,NO,
ITST_Test_1,dbo,TemplateImages,CreateTime,4,datetime,,NO,
ITST_Test_1,dbo,TemplateImages,LastUpdateTime,5,datetime,,NO,
ITST_Test_1,dbo,TemplateImages,ImageData,6,varbinary,-1,YES,
ITST_Test_1,dbo,TemplateImages,IsDeleted,7,bit,,NO,
ITST_Test_1,dbo,Templates,Id,1,int,,NO,
ITST_Test_1,dbo,Templates,RowVersion,2,int,,NO,
ITST_Test_1,dbo,Templates,CreateTime,3,datetime,,NO,
ITST_Test_1,dbo,Templates,LastUpdateTime,4,datetime,,NO,
ITST_Test_1,dbo,Templates,TemplateTypeInt,5,int,,NO,
ITST_Test_1,dbo,Templates,IsPopular,6,bit,,NO,
ITST_Test_1,dbo,Templates,CreationFailureCount,7,int,,NO,
ITST_Test_1,dbo,Templates,SortKey,8,nvarchar,-1,NO,
ITST_Test_1,dbo,Templates,LifecycleStatusInt,9,int,,NO,
ITST_Test_1,dbo,Templates,DefaultVersionId,10,bigint,,YES,
ITST_Test_1,dbo,Templates,Name,11,nvarchar,100,NO,
ITST_Test_1,dbo,Templates,DeleteRequestTime,12,datetime,,NO,
ITST_Test_1,dbo,Templates,Tags,13,nvarchar,1024,YES,
ITST_Test_1,dbo,Templates,VisibleInApplicationInt,14,int,,NO,
ITST_Test_1,dbo,Templates,BackendTemplateConfig_BackendIdInt,15,int,,YES,
ITST_Test_1,dbo,Templates,Categories,16,nvarchar,-1,YES,
ITST_Test_1,dbo,Templates,CreationFailureCountAmsterdam,17,int,,NO,
ITST_Test_1,dbo,Templates,CreationFailureCountSingapore,18,int,,NO,
ITST_Test_1,dbo,Templates,SaaSApplicationAccess,19,bit,,YES,
ITST_Test_1,dbo,TemplateVersions,Id,1,bigint,,NO,
ITST_Test_1,dbo,TemplateVersions,Metadata_Name,2,nvarchar,100,NO,
ITST_Test_1,dbo,TemplateVersions,Metadata_Description,3,nvarchar,-1,NO,
ITST_Test_1,dbo,TemplateVersions,Metadata_Visible,4,bit,,NO,
ITST_Test_1,dbo,TemplateVersions,Metadata_PreferConsole,5,bit,,NO,
ITST_Test_1,dbo,TemplateVersions,Metadata_EnableHttpAccess,6,bit,,NO,
ITST_Test_1,dbo,TemplateVersions,Metadata_HttpAccessStartWithHttps,7,bit,,NO,
ITST_Test_1,dbo,TemplateVersions,Metadata_AutoLogin_Domain,8,nvarchar,128,YES,
ITST_Test_1,dbo,TemplateVersions,Metadata_AutoLogin_User,9,nvarchar,128,YES,
ITST_Test_1,dbo,TemplateVersions,VersionNumber,10,int,,NO,
ITST_Test_1,dbo,TemplateVersions,TemplateId,11,int,,NO,
ITST_Test_1,dbo,TemplateVersions,MachineId,12,bigint,,YES,
ITST_Test_1,dbo,TemplateVersions,ImportErrorInt,13,int,,YES,
ITST_Test_1,dbo,TemplateVersions,CreationErrorMessage,14,nvarchar,-1,YES,
ITST_Test_1,dbo,TemplateVersions,CustomizationSpec,15,nvarchar,-1,YES,
ITST_Test_1,dbo,TemplateVersions,ActivationRequired,16,bit,,NO,
ITST_Test_1,dbo,TemplateVersions,RowVersion,17,int,,NO,
ITST_Test_1,dbo,TemplateVersions,CreateTime,18,datetime,,NO,
ITST_Test_1,dbo,TemplateVersions,LastUpdateTime,19,datetime,,NO,
ITST_Test_1,dbo,TemplateVersions,VersionNotesForRoot,20,nvarchar,1024,YES,
ITST_Test_1,dbo,TemplateVersions,Metadata_TemplateImageId,21,bigint,,YES,
ITST_Test_1,dbo,TemplateVersions,Metadata_UrlSuffix,22,nvarchar,-1,YES,
ITST_Test_1,dbo,TemplateVersions,Metadata_MoreDetailsOpen,23,bit,,YES,
ITST_Test_1,dbo,TemplateVersions,Metadata_HideViewVMButton,24,bit,,YES,
ITST_Test_1,dbo,TemplateVersions,Metadata_ExtvncPort,25,int,,YES,
ITST_Test_1,dbo,TemplateVersions,Metadata_ExtvncPassword,26,nvarchar,-1,YES,
ITST_Test_1,dbo,TemplateVersions,Metadata_Tls,27,bit,,YES,
ITST_Test_1,dbo,TemplateVersions,Metadata_AllowFailureEmulation,28,bit,,YES,
ITST_Test_1,dbo,TemplateVersionsRegions,Id,1,int,,NO,
ITST_Test_1,dbo,TemplateVersionsRegions,TemplateVersionId,2,bigint,,NO,
ITST_Test_1,dbo,TemplateVersionsRegions,RegionId,3,bigint,,NO,
ITST_Test_1,dbo,TemplateVersionsRegions,BackendMachineId,4,bigint,,YES,
ITST_Test_1,dbo,TemplateVersionsRegions,LifecycleStatusInt,5,int,,NO,
ITST_Test_1,dbo,TemplateVersionsRegions,ValidUntil,6,datetime,,NO,
ITST_Test_1,dbo,TemplateVersionsRegions,RowVersion,7,int,,NO,
ITST_Test_1,dbo,TemplateVersionsRegions,CreateTime,8,datetime,,NO,
ITST_Test_1,dbo,TemplateVersionsRegions,LastUpdateTime,9,datetime,,NO,
ITST_Test_1,dbo,TestVc67Audits,RegionId,1,nchar,16,YES,
ITST_Test_1,dbo,TestVc67Audits,Bpid,2,int,,YES,
ITST_Test_1,dbo,TestVc67Audits,TcBuildId,3,bigint,,YES,
ITST_Test_1,dbo,TestVc67Audits,CreateTime,4,datetime,,YES,
ITST_Test_1,dbo,TestVc67Audits,Tag,5,nchar,100,YES,
ITST_Test_1,dbo,TestVc67Audits,Int1,6,bigint,,YES,
ITST_Test_1,dbo,TestVc67Audits,Str1,7,nchar,1000,YES,
ITST_Test_1,dbo,TestVc67Audits,EnvId,8,bigint,,YES,
ITST_Test_1,dbo,TestVc67Audits,Mgid,9,bigint,,YES,
ITST_Test_1,dbo,TestVc67Audits,TestName,10,nvarchar,50,YES,
ITST_Test_1,dbo,TestVc67Input,bpid,1,bigint,,YES,
ITST_Test_1,dbo,TestVc67Input,regionid,2,nvarchar,50,YES,
ITST_Test_1,dbo,TestVc67Input,testname,3,nvarchar,50,YES,
ITST_Test_1,dbo,TimeZoneInfo,Id,1,nvarchar,100,NO,
ITST_Test_1,dbo,TimeZoneInfo,DistanceFromUTCMinutes,2,int,,NO,
ITST_Test_1,dbo,TrainingSettings,Id,1,bigint,,NO,
ITST_Test_1,dbo,TrainingSettings,EnableSetMaxStudentsPerClass,2,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,PermitAccessToNonRegisteredStudentsPerClass,3,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,RegisterNonRegisteredStudentCompanyText,4,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,RegisterNonRegisteredStudentPhone,5,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,RegisterNonRegisteredStudentAddress,6,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,RegisterNonRegisteredStudentJobLevel,7,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,EnableCourseAddress,8,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,CourseStyleSheetUrl,9,nvarchar,-1,YES,
ITST_Test_1,dbo,TrainingSettings,RowVersion,10,int,,NO,
ITST_Test_1,dbo,TrainingSettings,CreateTime,11,datetime,,NO,
ITST_Test_1,dbo,TrainingSettings,LastUpdateTime,12,datetime,,NO,
ITST_Test_1,dbo,TrainingSettings,EnableAssignInstructorNotification,13,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,ForceRegisterStudentsToCompleteRegistration,14,bit,,NO,((0))
ITST_Test_1,dbo,TrainingSettings,AddCustomFieldsToEmails,15,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,RegisterNonRegisteredStudentRegCode,16,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,DisableEditDefaultsWhenPermitAccessToNonRegistered,17,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,EnableInstantMessages,18,bit,,NO,((0))
ITST_Test_1,dbo,TrainingSettings,EnableAssistMe,19,bit,,NO,((0))
ITST_Test_1,dbo,TrainingSettings,EnableChat,20,bit,,NO,((0))
ITST_Test_1,dbo,TrainingSettings,EnableAutoFillForm,21,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,EnableTakeOver,22,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,EnableReportConnectivityIssueForStudent,23,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,EnableReportInstructorEnvFreeze,24,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,EnableSharingInstructorCloudFolders,25,bit,,NO,
ITST_Test_1,dbo,TrainingSettings,DisableForceRegistrationForClassSponsoredLinks,26,bit,,NO,
ITST_Test_1,dbo,TransferJobs,Id,1,bigint,,NO,
ITST_Test_1,dbo,TransferJobs,Name,2,nvarchar,64,NO,
ITST_Test_1,dbo,TransferJobs,ToRemote,3,bit,,NO,
ITST_Test_1,dbo,TransferJobs,OverrideFiles,4,bit,,NO,
ITST_Test_1,dbo,TransferJobs,CloudSharePath,5,nvarchar,1024,YES,
ITST_Test_1,dbo,TransferJobs,RemotePath,6,nvarchar,1024,YES,
ITST_Test_1,dbo,TransferJobs,ProjectId,7,int,,YES,
ITST_Test_1,dbo,TransferJobs,StorageSettingId,8,bigint,,NO,
ITST_Test_1,dbo,TransferJobs,ValidUntil,9,datetime,,NO,
ITST_Test_1,dbo,TransferJobs,RowVersion,10,int,,NO,
ITST_Test_1,dbo,TransferJobs,CreateTime,11,datetime,,NO,
ITST_Test_1,dbo,TransferJobs,LastUpdateTime,12,datetime,,NO,
ITST_Test_1,dbo,TransferJobs,UserId,13,int,,YES,
ITST_Test_1,dbo,TransferJobs,RemoteCloudStorageCopyRequestId,14,bigint,,YES,
ITST_Test_1,dbo,TransferJobs,NfsFolderType,15,int,,NO,
ITST_Test_1,dbo,TransferJobsCloudStorageCopyRequests,Id,1,bigint,,NO,
ITST_Test_1,dbo,TransferJobsCloudStorageCopyRequests,TransferJobId,2,bigint,,NO,
ITST_Test_1,dbo,TransferJobsCloudStorageCopyRequests,RemoteCloudStorageCopyRequestId,3,bigint,,NO,
ITST_Test_1,dbo,TransferJobsCloudStorageCopyRequests,UserId,4,int,,NO,
ITST_Test_1,dbo,TransferJobsCloudStorageCopyRequests,RowVersion,5,int,,NO,
ITST_Test_1,dbo,TransferJobsCloudStorageCopyRequests,CreateTime,6,datetime,,NO,
ITST_Test_1,dbo,TransferJobsCloudStorageCopyRequests,LastUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,UserEnvStudents,Id,1,int,,NO,
ITST_Test_1,dbo,UserEnvStudents,UserId,2,int,,NO,
ITST_Test_1,dbo,UserEnvStudents,EnvId,3,bigint,,NO,
ITST_Test_1,dbo,UserEnvStudents,StudentId,4,int,,NO,
ITST_Test_1,dbo,UserEnvStudents,ValidUntil,5,datetime,,NO,
ITST_Test_1,dbo,UserEnvStudents,RowVersion,6,int,,NO,
ITST_Test_1,dbo,UserEnvStudents,CreateTime,7,datetime,,NO,
ITST_Test_1,dbo,UserEnvStudents,LastUpdateTime,8,datetime,,NO,
ITST_Test_1,dbo,UserFavorites,Id,1,int,,NO,
ITST_Test_1,dbo,UserFavorites,UserId,2,int,,NO,
ITST_Test_1,dbo,UserFavorites,FavoriteItem,3,nvarchar,200,NO,
ITST_Test_1,dbo,UserFavorites,RowVersion,4,int,,NO,
ITST_Test_1,dbo,UserFavorites,CreateTime,5,datetime,,NO,
ITST_Test_1,dbo,UserFavorites,LastUpdateTime,6,datetime,,NO,
ITST_Test_1,dbo,UserFeatureViews,Id,1,int,,NO,
ITST_Test_1,dbo,UserFeatureViews,UserId,2,int,,NO,
ITST_Test_1,dbo,UserFeatureViews,FeatureTypeInt,3,int,,NO,
ITST_Test_1,dbo,UserFeatureViews,Viewed,4,bit,,NO,
ITST_Test_1,dbo,UserFeatureViews,RowVersion,5,int,,NO,
ITST_Test_1,dbo,UserFeatureViews,CreateTime,6,datetime,,NO,
ITST_Test_1,dbo,UserFeatureViews,LastUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,UserNotifications,Id,1,int,,NO,
ITST_Test_1,dbo,UserNotifications,UserId,2,int,,NO,
ITST_Test_1,dbo,UserNotifications,EnvRequestId,3,bigint,,YES,
ITST_Test_1,dbo,UserNotifications,DisplayOverrideInt,4,int,,NO,
